matrícula,período,disciplina,créditos,turma,grau,sit.final,professor 
0613794,20071,XMM1516,2,EGS,0,RM,Jeremiah Park
0613794,20071,GLJ1776,6,UFI,0.2,RM,Nicole Gentles
0613794,20072,QNI1752,4,XPW,,AT,David Jenks
0613794,20072,KFS1369,4,BFR,,AT,Jocelyn Gutierrez
0613794,20072,WJB1342,4,SCP,,AT,Luz Hernandez
0613794,20072,GLJ1776,6,XOG,,AT,Briana Taylor
0613794,20072,AKJ1977,4,UPY,,AT,Roman Asakawa
0620524,20062,AZB1132,2,KZH,8,AP,Mariah Martinez
0620524,20062,AZB1132,2,BMP,,CA,Wenda Serrato
0620524,20062,WRC1627,4,BMP,1.1,RM,Jason Warren
0620524,20062,WWW1814,5,BMP,3.6,RM,Sierra Roach
0620524,20062,HXZ1743,2,BMP,3.6,RM,Sierra Roach
0620524,20062,HBF1988,4,BMP,5.5,AP,Alexandra Williams
0620524,20071,QNI1752,4,DLH,,AT,Dennis Barnes
0620524,20071,WRC1627,4,UKE,,AT,Nicholas Narang
0620524,20071,WJB1342,4,SCP,,AT,Emi Sparks
0620524,20071,YIV1842,6,UFI,,AT,Cameron Nguyen
0620524,20071,AKJ1977,4,VWA,,LT,Roman Asakawa
0620504,20062,AZB1132,2,KZH,9.2,AP,Mariah Martinez
0620504,20062,AZB1132,2,BMP,,CA,Wenda Serrato
0620504,20062,WRC1627,4,BMP,7.7,AP,Jason Warren
0620504,20062,WWW1814,5,BMP,7.2,AP,Sierra Roach
0620504,20062,HXZ1743,2,BMP,7.2,AP,Sierra Roach
0620504,20062,HBF1988,4,BMP,9.5,AP,Alexandra Williams
0620504,20071,QNI1752,4,UQY,8.5,AP,Asima Fisher
0620504,20071,IEB1402,4,AIU,6.3,AP,Joseph Chapman
0620504,20071,GSN1973,2,AIU,7.8,AP,Kelly Chambers
0620504,20071,MWH1377,5,YZA,,CL,Maria Guadalupe Aragon
0620504,20071,FMS1407,3,UFI,8.2,AP,Saarang Jones Jr
0620504,20071,DWU1433,4,UFI,5.6,AP,Robert Sanchez
0620504,20072,VRY1444,4,FDO,8.5,AP,Emily Grady
0620504,20072,HWO1727,4,REB,,CL,Elizabeth Olson
0620504,20072,XFW1558,4,SCP,3.4,RM,Valerie Ford
0620504,20072,ODX1244,2,SCP,,CD,Jeong Min Gallegos
0620504,20072,ODX1244,2,UPY,8.5,AP,Jeong Min Gallegos
0620504,20072,WJB1342,4,XOG,8.5,AP,Alec Edwards
0620504,20072,XMM1516,2,LAL,8.5,AP,Prisca Armbruster
0620504,20072,MWH1377,5,YZA,4.8,RM,Makda Anaya
0620504,20072,MWH1377,5,XOG,,CD,Tony Delacruz
0620504,20072,AKJ1977,4,YZA,5,AP,Hannah Davis
0620504,20072,AKJ1977,4,HLB,,CD,Roman Asakawa
0620504,20081,AOR1164,2,SPM,,CL,Dennis Barnes
0620504,20081,HWO1727,4,QXY,,CA,Gabrielle Morales Aragon
0620504,20081,XFW1558,4,BFR,5.4,AP,Tajeanna Velazquez Martinez
0620504,20081,LBG1213,4,BFR,5.8,AP,Morgan Velazquez
0620504,20081,RLR1915,6,XOG,4.3,RM,Alsunbayar Martinez
0620504,20081,DZV1691,3,CYS,,CD,Hannah Davis
0620504,20082,AOR1164,2,RDU,9.4,AP,Giovany Hornbuckle
0620504,20082,HWO1727,4,REB,6.8,AP,Ryan Kascak
0620504,20082,DAN1561,4,IAG,,CD,Ahmed Hoang
0620504,20082,HOW1491,2,IAG,,CD,Priscilla Zamora
0620504,20082,HCV1283,4,IAG,,CD,Ahmed Hoang
0620504,20082,WVZ1249,2,TLO,,CA,Tanishia Lynch
0620504,20082,WVZ1249,2,KHX,6.5,AP,Tanishia Lynch
0620504,20082,RLR1915,6,SHL,6.6,AP,Alsunbayar Martinez
0620504,20092,GDQ1501,2,BFR,2.3,RM,Cierra Orona
0620504,20092,HOW1491,2,CLF,5,AP,Janet Mayo
0620504,20092,RXL1676,4,IAG,,CL,Angel Ramirez-Ramirez
0620504,20092,OBK1818,4,WXA,5,AP,Joshua Tran
0620504,20101,YLN1319,2,QNJ,,CL,Jelani Zavala
0620504,20101,AMP1538,4,BFR,0.8,RM,Deandre Hoang
0620504,20101,QSJ1299,2,SHL,3.3,RM,Makda Anaya
0620504,20101,DAN1561,4,IAG,6.3,AP,Mariah Bills
0620504,20101,HCV1283,4,WZI,,CL,Ahmed Hoang
0620504,20101,FTT1655,4,CLF,0,RF,William Bailey
0620504,20101,DOI1181,4,YZA,,CL,Erik Stewart
0620504,20102,YLN1319,2,NQT,0.8,RM,Michael Curry
0620504,20102,GDQ1501,2,YZA,,CD,Aneavia Porreco
0620504,20102,AMP1538,4,XOG,3,RM,Timothy Holt-Middleton
0620504,20102,QSJ1299,2,BFR,6.2,AP,Joanne Stewart III
0620504,20102,HCV1283,4,CLF,,CL,Ivan Hoang
0620504,20102,RXL1676,4,CLF,0,RF,Alicia Caballero
0620504,20102,FTT1655,4,CLF,,CL,William Bailey
0620504,20102,DOI1181,4,HLB,,CL,Roman Asakawa
0710572,20071,AZB1132,2,SSC,9.1,AP,Alan Baldino
0710572,20071,KFS1369,4,YZA,8.6,AP,Rebecca Savage Jr
0710572,20071,GNR1825,2,XOG,10,AP,Kelly Chambers
0710572,20071,GLJ1776,6,XOG,9.8,AP,Nicole Gentles
0710572,20071,AKJ1977,4,YZA,9.8,AP,William Gutierrez
0710572,20071,HBF1988,4,XOG,9.3,AP,Alexandra Williams
0710572,20072,QNI1752,4,DLH,9.8,AP,Kyle Van
0710572,20072,XFW1558,4,BFR,9.4,AP,Tajeanna Velazquez Martinez
0710572,20072,ODX1244,2,AIU,9.6,AP,Tajeanna Velazquez Martinez
0710572,20072,WJB1342,4,HLB,9.8,AP,Jonathan Coutu
0710572,20072,XMM1516,2,WNV,8.3,AP,Justin Taylor
0710572,20072,KSK1537,4,SCP,9.7,AP,Lan Clark
0710572,20072,BCG1523,2,TIR,7.1,AP,Cassidy Smallwood
0710572,20072,FMS1407,3,UFI,9.1,AP,John Lofton
0710572,20072,DWU1433,4,UFI,9.4,AP,Giovanni Kim
0710572,20081,VRY1444,4,IXL,9.8,AP,Leslye Rodriguez
0710572,20081,VRY1444,4,QBW,,CD,Brandy Aragon
0710572,20081,HWO1727,4,REB,10,AP,Elizabeth Olson
0710572,20081,HWO1727,4,QXY,,CD,Gabrielle Morales Aragon
0710572,20081,AMP1538,4,BFR,7.6,AP,Deandre Hoang
0710572,20081,QSJ1299,2,SCP,10,AP,Joanne Stewart III
0710572,20081,QSJ1299,2,YZA,,CD,Joanne Stewart III
0710572,20081,LBG1213,4,XOG,9.1,AP,Ondrey Mendoza
0710572,20081,HOW1491,2,IAG,7.9,AP,Priscilla Zamora
0710572,20081,NPP1979,2,IAG,9.5,AP,Cody Robinson
0710572,20081,WVZ1249,2,TLO,9.5,AP,Jazmine Barrandey
0710572,20081,DOI1181,4,AIU,8.2,AP,Benito Hoang
0710572,20082,YLN1319,2,GFG,8.6,AP,Cierra Orona
0710572,20082,TGG1649,4,DDY,9.7,AP,Lashaundra Pena
0710572,20082,TBA1383,4,REB,10,AP,Danielle Beck
0710572,20082,DAN1561,4,IAG,9.6,AP,Ahmed Hoang
0710572,20082,HCV1283,4,IAG,9.2,AP,Ahmed Hoang
0710572,20082,RXL1676,4,IAG,8,AP,Angel Ramirez-Ramirez
0710572,20082,AHR1808,4,IAG,8.5,AP,Brooke Gilbert
0710572,20082,FTT1655,4,IAG,10,AP,Shelby White
0710572,20091,AOR1164,2,FLS,8.5,AP,Edwin Shea
0710572,20091,ZUA1290,6,DDY,9.7,AP,Toua Kang
0710572,20091,LCX1999,2,CPO,8,AP,Stephanie Mclellan
0710572,20091,MDJ1269,4,DDY,8.4,AP,Erin Ortiz Lopez
0710572,20091,OGJ1002,4,IAG,7.9,AP,Jordan Carrillo Aguirre
0710572,20091,WNC1771,4,IAG,9.6,AP,Marcus Kim
0710572,20091,ZAB1614,4,CLF,9.6,AP,Berea Rojas-Dominquez
0710572,20091,EFJ1215,4,IAG,8,AP,Jenny Donnel
0710572,20092,UDA1386,2,ISQ,9.3,AP,Dally Manzanares
0710572,20092,GDQ1501,2,YZA,7.8,AP,Kurt Horton
0710572,20092,HAL1575,4,DDY,8.9,AP,Misty Aguirre
0710572,20092,XOA1296,4,DDY,9.2,AP,Patrick Sayeed
0710572,20092,OLC1422,3,DDY,9.6,AP,Patrick Sayeed
0710572,20092,VQP1780,4,IAG,,CL,Hunter Simmons
0710572,20092,OUT1489,4,IAG,9.6,AP,Marina-Ashley Greene
0710572,20092,GXA1656,4,IAG,,CD,Matthew Thesz
0710572,20092,DZV1691,3,CYS,9.3,AP,Hannah Davis
0710572,20101,QZH1682,4,ISQ,9.6,AP,Raymond Goheen
0710572,20101,NNK1908,4,ISQ,9.7,AP,Kyle Ritchie
0710572,20101,UTF1881,4,ISQ,8.6,AP,Justin Lowe
0710572,20101,QUT1986,4,CLF,10,AP,Alexander Bartelt
0710572,20101,QED1485,4,IAG,10,AP,Ahmed Chavez
0710572,20101,RLT1868,4,CYS,,CD,NA
0710948,20071,AZB1132,2,HLB,8.2,AP,Mariah Martinez
0710948,20071,KFS1369,4,SCP,7.1,AP,Jocelyn Gutierrez
0710948,20071,GNR1825,2,SCP,9.8,AP,Chad Begay-Watson
0710948,20071,GLJ1776,6,SCP,9.3,AP,Lael Barnes
0710948,20071,AKJ1977,4,SCP,6.7,AP,Ruby Willingham
0710948,20071,HBF1988,4,SCP,9,AP,Alexandra Williams
0710948,20072,XFW1558,4,SCP,6.8,AP,Valerie Ford
0710948,20072,ODX1244,2,AIU,8.3,AP,Tajeanna Velazquez Martinez
0710948,20072,NPP1979,2,IAG,7,AP,Cody Robinson
0710948,20072,KSE1671,4,AIU,7.8,AP,Lan Clark
0710948,20072,DZV1691,3,SLM,8.3,AP,Josephine Byrd
0710948,20072,FMS1407,3,UFI,6.6,AP,John Lofton
0710948,20072,DWU1433,4,UFI,7.8,AP,Giovanni Kim
0710948,20081,QNI1752,4,QBW,8.8,AP,Cameron Fisher
0710948,20081,HWO1727,4,REB,9,AP,Elizabeth Olson
0710948,20081,AMP1538,4,BFR,7,AP,Deandre Hoang
0710948,20081,QSJ1299,2,YZA,9.3,AP,Joanne Stewart III
0710948,20081,MKK1957,4,HLB,9.4,AP,Jourdayn Birch
0710948,20081,WVZ1249,2,GXE,,CD,Tanishia Lynch
0710948,20081,DOI1181,4,AIU,5,AP,Benito Hoang
0710948,20081,DOI1181,4,YZA,,CD,Kaitlyn Sylvester
0710948,20081,RLT1868,4,CYS,,CL,Josephine Byrd
0710948,20082,VRY1444,4,SSN,,CD,Brandy Aragon
0710948,20082,YLN1319,2,NAD,7.5,AP,Jelani Zavala
0710948,20082,TGG1649,4,DDY,6.3,AP,Lashaundra Pena
0710948,20082,FLX1646,4,AIU,,CL,Monica Lopez
0710948,20082,ELK1236,2,AIU,,CL,Rebecca Savage Jr
0710948,20082,LBG1213,4,YZA,9.5,AP,Jaime Smrekar
0710948,20082,HOW1491,2,CLF,8.7,AP,Janet Mayo
0710948,20082,FTT1655,4,IAG,7.7,AP,Shelby White
0710948,20082,TBT1498,4,AIU,8.1,AP,Joshua Tran
0710948,20091,UDA1386,2,WPM,,CL,Dally Manzanares
0710948,20091,ZUA1290,6,DDY,,CL,Toua Kang
0710948,20091,LCX1999,2,DDY,,CL,Stephanie Mclellan
0710948,20091,DAN1561,4,CLF,7.9,AP,Ahmed Hoang
0710948,20091,HCV1283,4,IAG,7.2,AP,Ahmed Hoang
0710948,20091,RXL1676,4,IAG,5.7,AP,Angel Ramirez-Ramirez
0710948,20091,ZAB1614,4,CLF,8.1,AP,Berea Rojas-Dominquez
0710948,20092,VRY1444,4,SSN,,CL,Cameron Fisher
0710948,20092,LOU1757,4,DDY,6.9,AP,Justin Lowe
0710948,20092,MUN1530,4,IAG,8.5,AP,Dashawn Stephens
0710948,20092,AHR1808,4,IAG,7.9,AP,Brooke Gilbert
0710948,20092,OUT1489,4,IAG,8.7,AP,Marina-Ashley Greene
0710948,20092,GXA1656,4,IAG,10,AP,Matthew Thesz
0710948,20101,VRY1444,4,XPW,,CL,Cameron Fisher
0710948,20101,UDA1386,2,SJU,,CJ,Dally Manzanares
0710948,20101,QZH1682,4,ISQ,7.5,AP,Raymond Goheen
0710948,20101,ZUA1290,6,ISQ,,CJ,Toua Kang
0710948,20101,LCX1999,2,ISQ,,CJ,Toua Kang
0710948,20101,OZN1182,4,IAG,9.5,AP,Brooke Gilbert
0710948,20101,WNC1771,4,IAG,,CL,Marcus Kim
0710948,20101,QUT1986,4,CLF,,CL,Alexander Bartelt
0710948,20102,ZUA1290,6,ISQ,,CL,Toua Kang
0710948,20102,LCX1999,2,ISQ,,CL,Toua Kang
0710948,20102,OGJ1002,4,IAG,,CL,Jordan Carrillo Aguirre
0710948,20102,XGA1316,4,IAG,6.8,AP,Mariah Bills
0710948,20102,XMM1516,2,REB,,CL,Hannah Martinez
0710948,20111,VRY1444,4,QBW,,CL,Leslye Rodriguez
0710948,20111,UDA1386,2,SJU,,CL,William Platero
0710948,20111,GDQ1501,2,YZA,,CL,Aneavia Porreco
0710948,20111,DSB1025,2,OOI,6,AP,Frankie Chandramouli
0710948,20111,EFJ1215,4,IAG,7.9,AP,Janet Mayo
0710948,20111,XMM1516,2,REB,8.9,AP,Elexes Arellano
0710948,20111,WCJ1507,4,CYS,6.6,AP,Ruby Willingham
0710948,20112,VRY1444,4,QGN,7.2,AP,Alex Patterson
0710948,20112,UDA1386,2,ISQ,,CL,Jacoby Palmer IV
0710948,20112,GDQ1501,2,AIU,,CD,Damien Walker
0710948,20112,GDQ1501,2,YZA,7.2,AP,Aneavia Porreco
0710948,20112,ZUA1290,6,ISQ,5,AP,Toua Kang
0710948,20112,LCX1999,2,ISQ,5,AP,Toua Kang
0710948,20121,XTE1459,2,ISQ,,AT,Brittney Medina
0710948,20121,QRJ1943,4,ISQ,,AT,Jasmine Suazo
0710948,20121,XOA1296,4,ISQ,,LT,Patrick Sayeed
0710948,20121,OLC1422,3,ISQ,,LT,Patrick Sayeed
0710948,20121,MDJ1269,4,ISQ,,LT,Erin Ortiz Lopez
0710948,20121,SDS1297,4,IAG,,LT,Aidan Moua
0710948,20121,WVZ1249,2,GXE,,LT,Tanishia Lynch
0710948,20132,AOR1164,2,NLS,,CL,Danielle Macias
0710948,20132,UDA1386,2,SJU,1.3,RM,Victor Domingo
0710948,20132,XOA1296,4,ISQ,0.9,RM,Patrick Sayeed
0710948,20132,OLC1422,3,ISQ,6.6,AP,Patrick Sayeed
0710948,20132,EQS1093,4,QXY,1.5,RM,Elizabeth Olson
0710820,20071,AZB1132,2,HLB,,AT,Mariah Martinez
0710820,20071,KFS1369,4,SCP,,AT,Jocelyn Gutierrez
0710820,20071,GNR1825,2,SCP,,AT,Chad Begay-Watson
0710820,20071,GNR1825,2,BFR,,CA,NA
0710820,20071,GLJ1776,6,SCP,,AT,Lael Barnes
0710820,20071,GLJ1776,6,BFR,,CA,NA
0710820,20071,AKJ1977,4,SCP,,AT,Ruby Willingham
0710820,20071,HBF1988,4,BFR,,AT,Christine Williams
0711951,20071,AZB1132,2,HLB,,AT,Mariah Martinez
0711951,20071,KFS1369,4,SSC,,AT,Aaliyah Plascencia
0711951,20071,GNR1825,2,SSC,,AT,Todd Reynolds
0711951,20071,WRC1627,4,KZH,,CA,Joseph Chapman
0711951,20071,YIV1842,6,KZH,,CA,Alsunbayar Martinez
0711951,20071,GLJ1776,6,SSC,,AT,Nicole Gentles
0711951,20071,AKJ1977,4,SSC,,AT,Albert Larson
0711951,20071,HBF1988,4,SCP,,AT,Alexandra Williams
0711951,20071,FMS1407,3,KZH,,CA,My Lucero
0711951,20071,DWU1433,4,KZH,,CA,Christopher Vue
0711207,20071,AZB1132,2,HLB,9.3,AP,Mariah Martinez
0711207,20071,WRC1627,4,IWZ,6.1,AP,Chad Begay-Watson
0711207,20071,YIV1842,6,IWZ,4.6,RM,Pinkan Hill
0711207,20071,FMS1407,3,IWZ,8.6,AP,My Lucero
0711207,20071,DWU1433,4,OMD,5,AP,Justin Adhikari
0711207,20072,QNI1752,4,AHE,9,AP,Danielle Macias
0711207,20072,XMM1516,2,TVQ,,CJ,Justin Taylor
0711207,20072,XMM1516,2,KIH,8.2,AP,Hannah Martinez
0711207,20072,YIV1842,6,SSC,6.3,AP,Jamila Rosales
0711207,20072,PDX1840,2,AIU,9.5,AP,Cameron Nguyen
0711207,20072,AKJ1977,4,XOG,1.4,RM,Stephanie Hughes
0711207,20072,HBF1988,4,SCP,8.6,AP,Christine Williams
0711207,20072,HBF1988,4,BFR,,CJ,Alexandra Williams
0711207,20081,VRY1444,4,SQE,7.7,AP,Chelsea Turner
0711207,20081,AQN1510,2,GCW,,CP,Magdalena Sandoval
0711207,20081,CZQ1472,4,BFR,2.1,RM,Aaliyah Plascencia
0711207,20081,XGC1837,2,SCP,6.1,AP,Rebecca Savage Jr
0711207,20081,MKK1957,4,SCP,5,AP,Hung Mora
0711207,20081,WVZ1249,2,KHX,7.8,AP,Tanishia Lynch
0711207,20081,XHB1152,6,DYN,6.8,AP,Anakaren Oliva
0711207,20081,RLR1915,6,AIU,5.1,AP,Lawrence Oh
0711207,20082,CZQ1472,4,BAX,3.8,RM,Aaliyah Plascencia
0711207,20082,LBG1213,4,SCP,,CL,Hung Mora
0711207,20082,GOZ1785,4,IAG,1.2,RM,Cody Robinson
0711207,20082,HOW1491,2,IAG,4.2,RM,Priscilla Zamora
0711207,20082,VJU1267,4,EFF,9.8,AP,Kristiana Saldivar
0711207,20082,OBK1818,4,UPY,4.2,RM,Wesley Tangri
0711207,20082,AKJ1977,4,XOG,0.7,RM,Roman Asakawa
0711207,20091,CZQ1472,4,AIU,5.2,AP,Jo'Vonte Miyagi
0711207,20091,LBG1213,4,HLB,3.3,RM,Dashawn Stephens
0711207,20091,GOZ1785,4,CLF,4.7,RM,Ryan Kascak
0711207,20091,HOW1491,2,CLF,7.8,AP,Janet Mayo
0711207,20091,OBK1818,4,SCP,4.2,RM,Pedro Baliga
0711207,20091,AKJ1977,4,VWA,6.2,AP,Hannah Davis
0711207,20092,YLN1319,2,SJU,,CL,Michael Curry
0711207,20092,GDQ1501,2,BFR,4.7,RM,Cierra Orona
0711207,20092,GDQ1501,2,XOG,,CD,Aneavia Porreco
0711207,20092,NNE1938,2,DDY,,CD,Raymond Goheen
0711207,20092,XFW1558,4,AIU,2.4,RM,Sophie Reyes Velasco
0711207,20092,ODX1244,2,SCP,6.1,AP,Valerie Ford
0711207,20092,LBG1213,4,UPY,8.1,AP,Ondrey Mendoza
0711207,20092,GOZ1785,4,IAG,7.6,AP,Ryan Kascak
0711207,20092,GOZ1785,4,CLF,,CD,Cody Robinson
0711207,20092,OBK1818,4,SCP,6.2,AP,Yihang Unruh
0711207,20101,AOR1164,2,SQE,,CD,Giovany Hornbuckle
0711207,20101,YLN1319,2,QNJ,6,AP,Jelani Zavala
0711207,20101,LOU1757,4,ISQ,7.3,AP,Callie Mcgee
0711207,20101,QZH1682,4,ISQ,,CD,Raymond Goheen
0711207,20101,XFW1558,4,BFR,3.3,RM,Dallas Williams-Bierman
0711207,20101,DAN1561,4,IAG,,CL,Mariah Bills
0711207,20101,HCV1283,4,IAG,,CL,Ahmed Hoang
0711207,20101,RXL1676,4,CLF,,CD,Alicia Caballero
0711207,20101,FTT1655,4,CLF,,CJ,William Bailey
0711207,20101,DOI1181,4,SCP,5,AP,Chauncey Hrelja
0711207,20102,AOR1164,2,POP,,CJ,Giovany Hornbuckle
0711207,20102,KYE1040,4,ZOD,10,AP,Brittany Menchaca
0711207,20102,DSB1025,2,SJU,5,AP,Frankie Chandramouli
0711207,20102,XFW1558,4,XOG,6.1,AP,Joanne Stewart III
0711207,20102,AMP1538,4,AIU,1.1,RM,Ahmed Lasalle
0711207,20102,QSJ1299,2,YZA,8.4,AP,Ahmed Lasalle
0711207,20102,DAN1561,4,CLF,3.8,RM,Dashawn Stephens
0711207,20111,UDA1386,2,OOI,5.5,AP,Jacoby Palmer IV
0711207,20111,GDQ1501,2,SCP,,CJ,Wenda Serrato
0711207,20111,TBA1383,4,QXY,5.8,AP,Jacob Shepard
0711207,20111,AMP1538,4,AIU,5.2,AP,Ahmed Lasalle
0711207,20111,DAN1561,4,CLF,5.1,AP,Darlene Salazar
0711207,20111,HCV1283,4,CLF,5,AP,Ivan Hoang
0711207,20111,FTT1655,4,IAG,5.8,AP,Cody Robinson
0711207,20112,AOR1164,2,SQE,10,AP,Giovany Hornbuckle
0711207,20112,XTE1459,2,QNJ,7.5,AP,Brandon La
0711207,20112,TGG1649,4,ISQ,1.7,RM,Lashaundra Pena
0711207,20112,OGJ1002,4,IAG,5,AP,Ahmed Hoang
0711207,20112,AHR1808,4,IAG,7.2,AP,Brooke Gilbert
0711207,20112,PGM1838,4,UFX,9.5,AP,Andrew Tran
0711207,20121,QYI1062,2,DLH,8.5,AP,Jacob Mosley
0711207,20121,QIS1835,4,VKK,9.6,AP,Luna Andres
0711207,20121,TGG1649,4,ISQ,2.7,RM,Lashaundra Pena
0711207,20121,TZJ1993,1,IAG,,CJ,Savannah Lopez Susano
0711207,20121,RXL1676,4,CLF,5.5,AP,Alicia Caballero
0711207,20121,ZAB1614,4,IAG,3.5,RM,Marina-Ashley Greene
0711207,20121,VQP1780,4,IAG,,CL,Hunter Simmons
0711207,20121,AGD1579,4,GTD,10,AP,Anna Vasquez-Lopez
0711207,20122,GDQ1501,2,SCP,1.5,RM,Timothy Holt-Middleton
0711207,20122,QRJ1943,4,ISQ,3.4,RM,Jasmine Suazo
0711207,20122,TGG1649,4,ISQ,4.5,RM,Lashaundra Pena
0711207,20122,AFE1114,4,IAG,7,AP,Carsen Williams
0711207,20122,TBN1198,4,IAG,9.2,AP,Animoan Brown
0711207,20122,ZAB1614,4,CLF,5,AP,Desirae Johnson
0711207,20122,EFJ1215,4,IAG,8,AP,Janet Mayo
0711207,20131,GDQ1501,2,QFI,5.9,AP,Timothy Holt-Middleton
0711207,20131,QRJ1943,4,ISQ,5.4,AP,Jasmine Suazo
0711207,20131,TGG1649,4,ISQ,5.9,AP,Lashaundra Pena
0711207,20131,WNC1771,4,IAG,6.4,AP,Marcus Kim
0711207,20132,DVE1554,1,ISQ,,CP,Manuel Dang
0711207,20132,ZUA1290,6,ISQ,4.2,RM,Toua Kang
0711207,20132,LCX1999,2,ISQ,7.4,AP,Toua Kang
0711207,20132,MDJ1269,4,ISQ,7,AP,Erin Ortiz Lopez
0711207,20132,TZJ1993,1,IAG,9.8,AP,Savannah Lopez Susano
0711207,20132,OUT1489,4,IAG,5.2,AP,Alejandro Pan
0711499,20071,UQJ1907,3,NA,,CT,NA
0711499,20071,MAV1592,4,NA,,CT,NA
0711499,20071,KFS1369,4,QFI,6.3,AP,Todd Reynolds
0711499,20071,GNR1825,2,AIU,7.9,AP,Jocelyn Gutierrez
0711499,20071,WRC1627,4,CBJ,,CA,Joanne Stewart III
0711499,20071,XMM1516,2,WNV,9.5,AP,Prisca Armbruster
0711499,20071,YIV1842,6,CBJ,,CA,Alsunbayar Martinez
0711499,20071,LMF1735,5,NA,,CA,NA
0711499,20071,KSK1537,4,BFR,5.6,AP,Pedro Baliga
0711499,20071,AKJ1977,4,NA,,CT,NA
0711499,20071,FMS1407,3,UKE,8.3,AP,Robel Sumual
0711499,20071,DWU1433,4,SSC,5.2,AP,Adrienne Reyes-Hernandez
0711499,20072,QNI1752,4,RDU,,CJ,Nicole Dailey
0711499,20072,QNI1752,4,GNM,9.2,AP,Breana Trejo
0711499,20072,XFW1558,4,AIU,5.5,AP,Sophie Reyes Velasco
0711499,20072,ODX1244,2,SCP,9.4,AP,Jeong Min Gallegos
0711499,20072,WJB1342,4,SCP,8.2,AP,Luz Hernandez
0711499,20072,WVZ1249,2,KHX,9,AP,Tanishia Lynch
0711499,20072,HRK1317,4,YZA,5,AP,Cody John
0711499,20072,GLJ1776,6,NA,,CT,NA
0711499,20072,MAB1535,3,VSJ,6.7,AP,Mitchell Kim
0711499,20072,VMN1629,3,VSJ,6.2,AP,Dashick Garcia
0711499,20072,TTQ1828,3,VSJ,9.8,AP,Adrienne Reyes-Hernandez
0711499,20081,VRY1444,4,NLS,9.8,AP,Breana Trejo
0711499,20081,AZB1132,2,AIU,,CD,Hannah Lopez
0711499,20081,AMP1538,4,BFR,5.7,AP,Deandre Hoang
0711499,20081,QSJ1299,2,HLB,8.7,AP,Deandre Hoang
0711499,20081,DOI1181,4,AIU,4.6,RM,Benito Hoang
0711499,20081,HBF1988,4,AIU,8.8,AP,Alexandra Williams
0711499,20081,ZCO1654,3,VSJ,6.4,AP,Mitchell Kim
0711499,20081,ABV1916,3,VSJ,7.8,AP,Jonathan Redd
0711499,20081,MSL1918,3,VSJ,6.7,AP,Jocelyn Martinez
0711499,20082,AOR1164,2,FLS,,CD,Dominic Banchongchith
0711499,20082,AOR1164,2,WJK,,CD,Dominic Banchongchith
0711499,20082,AOR1164,2,GNM,10,AP,Kyle Van
0711499,20082,PDP1596,2,BFR,9,AP,Hervey Tindal
0711499,20082,YLN1319,2,PQQ,7.6,AP,Michael Curry
0711499,20082,UDA1386,2,GRE,,CL,Victor Domingo
0711499,20082,LBG1213,4,AIU,6.5,AP,Janet Mayo
0711499,20082,GOZ1785,4,IAG,7,AP,Cody Robinson
0711499,20082,HOW1491,2,CLF,6.1,AP,Janet Mayo
0711499,20082,ZAB1614,4,IAG,9.5,AP,Alejandro Pan
0711499,20082,DOI1181,4,SCP,7.8,AP,Josephine Byrd
0711499,20091,UDA1386,2,WPM,6,AP,Dally Manzanares
0711499,20091,GDQ1501,2,AIU,6.9,AP,Aneavia Porreco
0711499,20091,XTE1459,2,MXY,,CJ,Brittney Medina
0711499,20091,DSB1025,2,XGR,7,AP,Frankie Chandramouli
0711499,20091,LOU1757,4,DDY,6.4,AP,Callie Mcgee
0711499,20091,TGG1649,4,DDY,,CL,Lashaundra Pena
0711499,20091,DAN1561,4,IAG,,CL,Mariah Bills
0711499,20091,HCV1283,4,IAG,,CA,Ahmed Hoang
0711499,20091,HCV1283,4,CLF,,CL,Sydnei Chavez
0711499,20091,RXL1676,4,IAG,5.3,AP,Angel Ramirez-Ramirez
0711499,20091,FTT1655,4,IAG,6.7,AP,Mariah Martinez
0711499,20092,XTE1459,2,OOI,8.7,AP,Brandon La
0711499,20092,TGG1649,4,DDY,3.1,RM,Lashaundra Pena
0711499,20092,MDJ1269,4,DDY,5,AP,Erin Ortiz Lopez
0711499,20092,TBA1383,4,REB,,CD,Danielle Beck
0711499,20092,DAN1561,4,IAG,5.3,AP,Alec Edwards
0711499,20092,HCV1283,4,CLF,5,AP,Ivan Hoang
0711499,20092,AHR1808,4,CLF,8.8,AP,Jordan Dixon Jr
0711499,20092,WNC1771,4,IAG,4.3,RM,Marcus Kim
0711499,20101,QYI1062,2,NLS,8.3,AP,Jacob Mosley
0711499,20101,TGG1649,4,ISQ,5.2,AP,Lashaundra Pena
0711499,20101,TBA1383,4,QXY,,CJ,Brooke Shaw
0711499,20101,OGJ1002,4,IAG,0.8,RM,Jordan Carrillo Aguirre
0711499,20101,WNC1771,4,IAG,5.2,AP,Marcus Kim
0711499,20101,EFJ1215,4,IAG,,CL,Jenny Donnel
0711499,20101,OUT1489,4,CLF,5.4,AP,Berea Rojas-Dominquez
0711499,20102,ZUA1290,6,ISQ,0,RM,Toua Kang
0711499,20102,LCX1999,2,SJU,0,RF,Toua Kang
0711499,20102,OGJ1002,4,IAG,0,RM,Jordan Carrillo Aguirre
0711499,20102,SKL1073,4,XQS,,CL,Savannah Lopez Susano
